2015-12-11 00:00:00,387377.0
2015-12-12 00:00:00,457574.0
2015-12-13 00:00:00,381029.0
2015-12-14 00:00:00,423138.0
2015-12-15 00:00:00,392348.0
2015-12-16 00:00:00,411804.0
2015-12-17 00:00:00,395053.0
2015-12-18 00:00:00,383932.0
2015-12-19 00:00:00,427602.0
2015-12-20 00:00:00,363933.0
2015-12-21 00:00:00,451443.0
2015-12-22 00:00:00,391920.0
2015-12-23 00:00:00,409651.0
2015-12-24 00:00:00,410857.0
2015-12-25 00:00:00,329540.0
2015-12-26 00:00:00,347238.0
2015-12-27 00:00:00,341200.0
2015-12-28 00:00:00,314685.0
2015-12-29 00:00:00,343081.0
2015-12-30 00:00:00,342062.0
2015-12-31 00:00:00,310331.0
2016-01-01 00:00:00,232199.0
2016-01-02 00:00:00,334703.0
2016-01-03 00:00:00,295177.0
2016-01-04 00:00:00,363742.0
2016-01-05 00:00:00,365051.0
2016-01-06 00:00:00,338929.0
2016-01-07 00:00:00,326219.0
2016-01-08 00:00:00,366508.0
2016-01-09 00:00:00,371151.0
2016-01-10 00:00:00,363228.0
2016-01-11 00:00:00,365605.0
2016-01-12 00:00:00,372889.0
2016-01-13 00:00:00,341119.0
2016-01-14 00:00:00,354601.0
2016-01-15 00:00:00,344968.0
2016-01-16 00:00:00,393797.0
2016-01-17 00:00:00,447783.0
2016-01-18 00:00:00,395421.0
2016-01-19 00:00:00,382142.0
2016-01-20 00:00:00,387569.0
2016-01-21 00:00:00,406195.0
2016-01-22 00:00:00,413921.0
2016-01-23 00:00:00,435226.0
2016-01-24 00:00:00,383842.0
2016-01-25 00:00:00,404020.0
2016-01-26 00:00:00,462802.0
2016-01-27 00:00:00,414610.0
2016-01-28 00:00:00,445935.0
2016-01-29 00:00:00,424226.0
2016-01-30 00:00:00,428332.0
2016-01-31 00:00:00,384209.0
2016-02-01 00:00:00,437884.0
2016-02-02 00:00:00,451155.0
2016-02-03 00:00:00,388710.0
2016-02-04 00:00:00,399236.0
2016-02-05 00:00:00,393084.0
2016-02-06 00:00:00,441758.0
2016-02-07 00:00:00,452004.0
2016-02-08 00:00:00,396540.0
2016-02-09 00:00:00,429776.0
2016-02-10 00:00:00,396665.0
2016-02-11 00:00:00,429313.0
2016-02-12 00:00:00,392638.0
2016-02-13 00:00:00,407580.0
2016-02-14 00:00:00,390085.0
2016-02-15 00:00:00,424653.0
2016-02-16 00:00:00,424752.0
2016-02-17 00:00:00,436155.0
2016-02-18 00:00:00,416530.0
2016-02-19 00:00:00,411494.0
2016-02-20 00:00:00,440841.0
2016-02-21 00:00:00,399688.0
2016-02-22 00:00:00,469044.0
2016-02-23 00:00:00,464117.0
2016-02-24 00:00:00,411081.0
2016-02-25 00:00:00,412050.0
2016-02-26 00:00:00,404307.0
2016-02-27 00:00:00,378857.0
2016-02-28 00:00:00,412223.0
2016-02-29 00:00:00,470332.0
2016-03-01 00:00:00,451258.0
2016-03-02 00:00:00,483756.0
2016-03-03 00:00:00,410737.0
2016-03-04 00:00:00,419365.0
2016-03-05 00:00:00,422768.0
2016-03-06 00:00:00,312335.0
2016-03-07 00:00:00,372418.0
2016-03-08 00:00:00,363851.0
2016-03-09 00:00:00,330958.0
2016-03-10 00:00:00,374551.0
2016-03-11 00:00:00,352895.0
2016-03-12 00:00:00,328987.0
2016-03-13 00:00:00,310285.0
2016-03-14 00:00:00,393384.0
2016-03-15 00:00:00,367761.0
2016-03-16 00:00:00,369886.0
2016-03-17 00:00:00,394142.0
2016-03-18 00:00:00,364177.0
2016-03-19 00:00:00,350288.0
2016-03-20 00:00:00,352210.0
2016-03-21 00:00:00,375082.0
2016-03-22 00:00:00,399764.0
2016-03-23 00:00:00,322191.0
2016-03-24 00:00:00,381250.0
2016-03-25 00:00:00,326933.0
2016-03-26 00:00:00,323407.0
2016-03-27 00:00:00,310868.0
2016-03-28 00:00:00,349278.0
2016-03-29 00:00:00,341678.0
2016-03-30 00:00:00,402557.0
2016-03-31 00:00:00,337655.0
2016-04-01 00:00:00,332670.0
2016-04-02 00:00:00,394636.0
2016-04-03 00:00:00,334761.0
2016-04-04 00:00:00,404374.0
2016-04-05 00:00:00,395942.0
2016-04-06 00:00:00,390324.0
2016-04-07 00:00:00,372004.0
2016-04-08 00:00:00,370187.0
2016-04-09 00:00:00,375080.0
